"eco_values","species","latitude","longitude","date_obs","source","Temperatur","Moisture","Landcover","Landforms","Climate_Re","Red","Green","Blue","W_Ecosystm","color","occurrence_id","tmax_mean_c","prec_mean_annual","elevation","NDVI"
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8944,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2025-02-21","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8945,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-18","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8946,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-04-09","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8947,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8948,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2024-03-30","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8949,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8950,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-09","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8951,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-18","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8952,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2024-01-11","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8953,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8954,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8955,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8956,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8957,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2025-02-21","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8958,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Libellula depressa",46.38751,6.88615,"2021-06-20","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8959,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8960,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8961,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8962,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8963,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8964,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8965,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-18","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8966,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Libellula depressa",46.38751,6.88615,"2022-05-01","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8967,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-18","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8968,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8969,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Libellula depressa",46.38751,6.88615,"2024-07-13","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8970,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8971,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8972,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-18","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8973,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-18","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8974,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8975,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8976,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8977,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8978,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-18","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8979,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8980,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8981,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8982,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8983,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8984,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8985,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8986,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8987,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8988,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-18","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8989,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8990,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8991,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8992,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8993,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8994,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8995,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8996,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8997,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8998,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",8999,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",9000,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",9001,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",9002,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-18","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",9003,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",9004,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",9005,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-09-20","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",9006,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-18","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",9007,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-18","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",9008,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Libellula depressa",46.38751,6.88615,"2023-05-15","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",9009,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",9010,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-04-09","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",9011,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",9012,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-18","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",9013,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",9014,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",9015,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-25","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",9016,16.0145833333333,105.333333333333,379,0.867033333333334
166,"Castor fiber",46.38751,6.88615,"2023-02-18","gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",9017,16.0145833333333,105.333333333333,379,0.867033333333334
